post_id,user_id,user_name_x,caption,image_url,timestamp,interaction,hashtags,location_x,post_type,user_name_y,follower_count,following_count,location_y,age_group,gender,activity_level
1225,2280,sierrakelly,Weekend getaway,https://picsum.photos/477/95,2024-01-02 13:57:33,1,#weekend #travel #getaway,New Abigailville,video,sierrakelly,9544,4714,New Abigailville,35-44,male,high
556,6744,caustin,A sad day for us all,https://placekitten.com/686/187,2024-04-20 01:40:55,0,#sad #day #all,East Jessica,video,caustin,6111,3411,East Jessica,18-24,male,high
1286,9857,jessica75,Morning vibes,https://picsum.photos/741/96,2024-10-08 06:20:30,0,#morning #freshstart #sunrise,Lindsaychester,image,jessica75,3412,2299,Lindsaychester,18-24,female,medium
1729,5328,lturner,Weekend getaway,https://dummyimage.com/70x880,2024-07-29 07:01:19,0,#weekend #travel #getaway,West Michaelhaven,video,lturner,4957,3991,West Michaelhaven,25-34,male,low
745,9524,millerwilliam,Travel goals,https://placekitten.com/1003/133,2024-08-12 07:45:38,0,#travel #adventure #explore,South Kellyside,image,millerwilliam,555,4510,South Kellyside,45-54,male,high
8574,7802,kaylaguzman,Weekend getaway,https://dummyimage.com/814x937,2024-07-20 00:58:43,1,#weekend #travel #getaway,Brandiville,image,kaylaguzman,7024,2945,Brandiville,18-24,male,medium
6056,6971,gcabrera,Enjoying the sunset,https://placekitten.com/386/466,2024-09-08 04:57:49,1,#sunset #evening #nature,Sanchezton,image,gcabrera,2640,4904,Sanchezton,45-54,male,medium
533,6398,adamsricky,It makes me sad,https://picsum.photos/239/163,2024-01-16 05:03:48,1,#depression #stress #trauma,Lake Erichaven,image,adamsricky,3058,302,Lake Erichaven,18-24,male,medium
8215,6846,martinanna,"Sad to say, she never lived to see it",https://dummyimage.com/121x756,2024-04-24 02:36:11,0,#lived #sad,Cobbview,image,martinanna,3767,2543,Cobbview,35-44,male,low
1850,7802,kaylaguzman,Exploring the mountains,https://placekitten.com/893/924,2024-05-31 20:57:44,1,#mountains #hiking #nature,Brandiville,image,kaylaguzman,7024,2945,Brandiville,18-24,male,medium
9646,4985,dhill,Chasing waterfalls,https://placekitten.com/458/831,2024-01-22 01:52:44,0,#waterfalls #nature #hiking,Anneside,video,dhill,3912,1504,Anneside,25-34,female,high
7597,7154,sean83,I am feeling very sad,https://picsum.photos/669/990,2024-07-29 04:01:16,1,#sad #low #feel,Farrellborough,image,sean83,9262,2683,Farrellborough,45-54,female,low
3507,2669,wsmith,Coffee time,https://placekitten.com/570/574,2024-05-05 03:39:22,1,#coffee #morning #caffeine,Johnsonfort,image,wsmith,4007,4214,Johnsonfort,35-44,female,high
4143,6744,caustin,I am feeling very sad,https://placekitten.com/522/695,2024-08-11 06:55:21,0,#sad #low #feel,East Jessica,image,caustin,6111,3411,East Jessica,18-24,male,high
5011,8481,shelby00,Travel goals,https://placekitten.com/1022/936,2024-01-06 16:39:56,1,#travel #adventure #explore,Hendersonland,video,shelby00,3758,2073,Hendersonland,35-44,female,low
607,6241,rsmith,Dinner with friends,https://picsum.photos/251/227,2024-02-28 11:06:54,1,#dinner #friends #goodtimes,Timothyton,image,rsmith,8882,4041,Timothyton,18-24,female,medium
1978,1073,baldwinwalter,Morning vibes,https://dummyimage.com/709x935,2024-09-11 04:51:37,0,#morning #freshstart #sunrise,West Philip,video,baldwinwalter,2575,1017,West Philip,45-54,female,low
8351,7253,christopher79,Coffee time,https://placekitten.com/750/64,2024-02-13 02:49:22,1,#coffee #morning #caffeine,East Colemouth,video,christopher79,3552,3132,East Colemouth,25-34,male,low
8494,9302,nataliefields,Healthy living,https://dummyimage.com/987x374,2024-01-10 13:33:52,0,#healthyliving #fitness #wellness,Mcdanielview,video,nataliefields,4261,3579,Mcdanielview,18-24,female,high
2107,1246,hillwilliam,"They looked at her with sad, anxious faces",https://picsum.photos/105/62,2024-05-30 23:59:59,0,#anxious #sad #faces,North Jeffreychester,video,hillwilliam,1813,4701,North Jeffreychester,25-34,male,low
565,8481,shelby00,Dinner with friends,https://dummyimage.com/440x97,2024-08-20 19:40:10,1,#dinner #friends #goodtimes,Hendersonland,video,shelby00,3758,2073,Hendersonland,35-44,female,low
328,6744,caustin,"Sad to say, she never lived to see it",https://picsum.photos/220/745,2024-05-19 22:07:43,0,#lived #sad,East Jessica,video,caustin,6111,3411,East Jessica,18-24,male,high
1148,4985,dhill,Hiking adventures,https://dummyimage.com/202x41,2024-04-03 21:02:58,1,#hiking #outdoors #adventure,Anneside,video,dhill,3912,1504,Anneside,25-34,female,high
2791,5524,angelaroman,Workout motivation,https://dummyimage.com/529x377,2024-03-20 08:06:05,1,#workout #fitness #motivation,East Diane,image,angelaroman,5698,3878,East Diane,35-44,female,medium
1464,7410,danestrada,City lights,https://placekitten.com/815/314,2024-06-08 04:14:18,0,#city #nightlife #urban,South Maryland,image,danestrada,2085,2206,South Maryland,18-24,female,low
9375,6398,adamsricky,Coffee time,https://picsum.photos/365/300,2024-09-29 20:08:47,1,#coffee #morning #caffeine,Lake Erichaven,video,adamsricky,3058,302,Lake Erichaven,18-24,male,medium
6959,5618,heather99,Chasing waterfalls,https://picsum.photos/606/964,2024-07-25 10:22:44,0,#waterfalls #nature #hiking,Lake Joshuatown,image,heather99,4128,4772,Lake Joshuatown,35-44,female,medium
273,2231,colethomas,Travel goals,https://placekitten.com/850/732,2024-03-30 03:02:47,0,#travel #adventure #explore,North Christopherberg,video,colethomas,6903,4276,North Christopherberg,35-44,male,medium
7645,2231,colethomas,Feeling blessed,https://picsum.photos/494/714,2024-09-12 18:52:01,0,#blessed #grateful #thankful,North Christopherberg,video,colethomas,6903,4276,North Christopherberg,35-44,male,medium
6896,483,summersryan,Beach day,https://placekitten.com/187/1004,2024-05-04 13:24:18,0,#beach #sun #sand,Alicialand,image,summersryan,7046,1796,Alicialand,35-44,female,low
1194,5618,heather99,A sad day for us all,https://dummyimage.com/908x416,2024-05-20 07:29:24,0,#sad #day #all,Lake Joshuatown,video,heather99,4128,4772,Lake Joshuatown,35-44,female,medium
727,3652,bennettlarry,Travel goals,https://placekitten.com/410/661,2024-05-19 01:32:22,1,#travel #adventure #explore,Robertmouth,video,bennettlarry,3731,1016,Robertmouth,45-54,male,medium
3978,1073,baldwinwalter,I am feeling very sad,https://dummyimage.com/422x688,2024-01-18 10:48:11,1,#sad #low #feel,West Philip,image,baldwinwalter,2575,1017,West Philip,45-54,female,low
7082,9284,elizabethpotts,Beach day,https://placekitten.com/855/812,2024-08-15 01:43:33,1,#beach #sun #sand,Wilkersonfort,image,elizabethpotts,6505,2570,Wilkersonfort,35-44,female,low
6897,6846,martinanna,Family time,https://placekitten.com/258/35,2024-04-04 20:45:01,1,#family #love #qualitytime,Cobbview,image,martinanna,3767,2543,Cobbview,35-44,male,low
1192,9020,kevinboyer,The sad fact is that he's lost his touch,https://picsum.photos/491/792,2024-01-28 08:09:13,1,#lost #touch #sad,New Jacobbury,image,kevinboyer,8393,2313,New Jacobbury,25-34,male,high
5714,2231,colethomas,Weekend getaway,https://picsum.photos/908/220,2024-05-17 05:11:47,0,#weekend #travel #getaway,North Christopherberg,image,colethomas,6903,4276,North Christopherberg,35-44,male,medium
5101,9087,jrichardson,Sunset views,https://dummyimage.com/191x705,2024-01-25 15:45:12,1,#sunset #views #sky,Lake Mary,video,jrichardson,2026,1528,Lake Mary,25-34,female,low
8868,2374,donna23,Feeling blessed,https://picsum.photos/351/333,2024-07-26 10:46:08,0,#blessed #grateful #thankful,South Thomas,image,donna23,3218,4680,South Thomas,18-24,male,medium
4760,1734,yfigueroa,It makes me sad,https://placekitten.com/894/787,2024-08-21 18:38:48,1,#depression #stress #trauma,Karenville,image,yfigueroa,4475,3743,Karenville,18-24,male,high
8005,483,summersryan,Travel goals,https://dummyimage.com/258x234,2024-03-11 07:26:30,1,#travel #adventure #explore,Alicialand,video,summersryan,7046,1796,Alicialand,35-44,female,low
6141,4743,rmcknight,Road trip,https://dummyimage.com/349x772,2024-06-12 05:41:39,1,#roadtrip #adventure #travel,East Karen,video,rmcknight,3985,3567,East Karen,25-34,male,low
6014,7074,ebrown,Morning vibes,https://picsum.photos/959/152,2024-07-12 07:22:43,0,#morning #freshstart #sunrise,East Daniel,image,ebrown,6372,4543,East Daniel,18-24,male,high
3622,2519,sbarker,Healthy breakfast,https://dummyimage.com/713x4,2024-09-13 07:07:11,1,#breakfast #healthy #food,Hollandberg,image,sbarker,5533,563,Hollandberg,35-44,female,medium
6906,3406,oanderson,Throwback to summer,https://dummyimage.com/726x499,2024-07-17 14:45:59,1,#summer #memories #throwback,Shannonfurt,image,oanderson,6625,3971,Shannonfurt,18-24,female,medium
3713,3765,feliciaguzman,Travel goals,https://picsum.photos/729/1014,2024-04-24 00:47:54,1,#travel #adventure #explore,New Judithside,video,feliciaguzman,9331,1168,New Judithside,18-24,female,low
7875,6971,gcabrera,Coffee time,https://picsum.photos/291/381,2024-09-08 15:23:44,0,#coffee #morning #caffeine,Sanchezton,video,gcabrera,2640,4904,Sanchezton,45-54,male,medium
9117,7395,catherine83,Dinner with friends,https://placekitten.com/995/165,2024-03-06 12:14:56,1,#dinner #friends #goodtimes,Gilbertside,video,catherine83,8427,3430,Gilbertside,45-54,male,low
4486,5808,lauraswanson,"They looked at her with sad, anxious faces",https://placekitten.com/628/96,2024-02-17 15:19:20,1,#anxious #sad #faces,Weaverport,video,lauraswanson,8065,1793,Weaverport,45-54,female,low
5465,7154,sean83,Weekend getaway,https://placekitten.com/43/607,2024-01-26 21:54:40,0,#weekend #travel #getaway,Farrellborough,video,sean83,9262,2683,Farrellborough,45-54,female,low
1122,3957,wglenn,Sunset views,https://picsum.photos/870/944,2024-02-19 23:26:37,0,#sunset #views #sky,West Tinafort,video,wglenn,8717,2301,West Tinafort,18-24,male,low
1011,8771,chodges,Throwback to summer,https://dummyimage.com/763x879,2024-05-14 05:54:27,0,#summer #memories #throwback,East Amy,image,chodges,1473,2319,East Amy,35-44,female,medium
8487,6694,cynthiadavis,Throwback to summer,https://placekitten.com/857/550,2024-03-19 11:42:32,1,#summer #memories #throwback,North Brendan,image,cynthiadavis,3665,1274,North Brendan,35-44,male,low
7237,9537,younghenry,Weekend getaway,https://dummyimage.com/93x193,2024-07-05 13:02:03,0,#weekend #travel #getaway,South Angela,video,younghenry,4127,4184,South Angela,25-34,female,high
5120,6994,gilbertjohnson,Beach day,https://placekitten.com/898/166,2024-05-14 22:07:21,1,#beach #sun #sand,West Bonnie,image,gilbertjohnson,2776,3757,West Bonnie,18-24,male,high
7647,6664,robert48,Coffee time,https://picsum.photos/271/122,2024-08-31 17:31:51,1,#coffee #morning #caffeine,Morrisonfurt,image,robert48,3348,2202,Morrisonfurt,25-34,female,low
3607,3957,wglenn,Sunset views,https://placekitten.com/995/384,2024-09-14 15:45:55,0,#sunset #views #sky,West Tinafort,video,wglenn,8717,2301,West Tinafort,18-24,male,low
4016,3484,steven86,Coffee time,https://dummyimage.com/636x334,2024-02-11 10:15:47,0,#coffee #morning #caffeine,Ramosshire,video,steven86,4693,1586,Ramosshire,25-34,male,medium
1081,5808,lauraswanson,"Sad to say, she never lived to see it",https://dummyimage.com/183x107,2024-05-03 15:22:27,1,#lived #sad,Weaverport,video,lauraswanson,8065,1793,Weaverport,45-54,female,low
3831,6275,jennifer29,Weekend getaway,https://picsum.photos/238/1007,2024-06-02 05:01:51,1,#weekend #travel #getaway,Brooksborough,video,jennifer29,6838,4609,Brooksborough,25-34,female,high
7448,1246,hillwilliam,Throwback to summer,https://picsum.photos/274/515,2024-07-08 16:58:11,1,#summer #memories #throwback,North Jeffreychester,video,hillwilliam,1813,4701,North Jeffreychester,25-34,male,low
1220,5800,tracylarson,Throwback to summer,https://picsum.photos/70/968,2024-01-03 15:10:26,1,#summer #memories #throwback,Thomasport,image,tracylarson,3360,661,Thomasport,25-34,female,low
7382,7395,catherine83,I am feeling very sad,https://dummyimage.com/271x760,2024-02-22 07:06:07,1,#sad #low #feel,Gilbertside,video,catherine83,8427,3430,Gilbertside,45-54,male,low
1964,6694,cynthiadavis,City lights,https://placekitten.com/108/226,2024-03-08 17:37:26,1,#city #nightlife #urban,North Brendan,image,cynthiadavis,3665,1274,North Brendan,35-44,male,low
1049,1734,yfigueroa,Feeling blessed,https://dummyimage.com/931x767,2024-01-29 20:11:59,1,#blessed #grateful #thankful,Karenville,image,yfigueroa,4475,3743,Karenville,18-24,male,high
